Time_abs/ps, Signal 1/nA, Signal 2/nA
  1959.450,    -2.571893,    -0.003550
  1959.500,    -2.475707,    -0.003374
  1959.550,    -2.403881,     0.002072
  1959.600,    -2.235024,     0.026752
  1959.650,    -2.233905,     0.010473
  1959.700,    -2.151014,     0.003303
  1959.750,    -1.919369,     0.020759
  1959.800,    -1.734684,     0.015709
  1959.850,    -1.500533,    -0.001439
  1959.900,    -1.213818,     0.006921
  1959.950,    -0.965671,    -0.008116
  1960.000,    -0.691840,    -0.009408
  1960.050,    -0.625065,    -0.023308
  1960.100,    -0.419613,    -0.013669
  1960.150,    -0.397679,    -0.015439
  1960.200,    -0.405041,    -0.027024
  1960.250,    -0.431784,    -0.040136
  1960.300,    -0.577675,    -0.014167
  1960.350,    -0.699929,    -0.010595
  1960.400,    -0.951340,    -0.019629
  1960.450,    -1.080134,    -0.005494
  1960.500,    -1.141625,    -0.021604
  1960.550,    -1.325545,    -0.020065
  1960.600,    -1.473035,    -0.021257
  1960.650,    -1.565421,    -0.017374
  1960.700,    -1.630927,    -0.008167
  1960.750,    -1.759687,    -0.006765
  1960.800,    -1.845217,    -0.001704
  1960.850,    -1.989697,     0.001207
  1960.900,    -2.001376,     0.035239
  1960.950,    -1.975116,     0.031121
  1961.000,    -2.002979,     0.041835
  1961.050,    -2.042237,     0.032682
  1961.100,    -1.947953,     0.014637
  1961.150,    -1.871554,     0.013769
  1961.200,    -1.736127,     0.005857
  1961.250,    -1.627962,    -0.028793
  1961.300,    -1.511878,    -0.020632
  1961.350,    -1.332731,    -0.028283
  1961.400,    -1.133074,    -0.038283
  1961.450,    -0.903006,    -0.042440
  1961.500,    -0.614810,    -0.037686
  1961.550,    -0.233058,    -0.056262
  1961.600,     0.111787,    -0.052342
  1961.650,     0.520476,    -0.019249
  1961.700,     0.963296,    -0.022140
  1961.750,     1.307010,    -0.018163
  1961.800,     1.687904,    -0.030946
  1961.850,     1.931299,    -0.000178
  1961.900,     2.068398,     0.038258
  1961.950,     2.066211,     0.023933
  1962.000,     1.779736,     0.019435
  1962.050,     1.560069,     0.032212
  1962.100,     1.219873,     0.043998
  1962.150,     0.699895,     0.022421
  1962.200,     0.311708,     0.020087
  1962.250,    -0.042916,    -0.004334
  1962.300,    -0.359527,    -0.018375
  1962.350,    -0.734346,    -0.005972
  1962.400,    -0.890416,    -0.007939
  1962.450,    -0.912391,    -0.030256
  1962.500,    -0.859278,    -0.041801
  1962.550,    -0.775614,    -0.034527
  1962.600,    -0.470675,    -0.029648
  1962.650,    -0.172580,    -0.034217
  1962.700,     0.058393,    -0.025979
  1962.750,     0.395461,    -0.006882
  1962.800,     0.775527,    -0.007535
  1962.850,     1.076930,     0.011015
  1962.900,     1.348360,    -0.011577
  1962.950,     1.556071,    -0.039383
  1963.000,     1.655097,    -0.023013
  1963.050,     1.740018,    -0.007274
  1963.100,     1.700688,    -0.004845
  1963.150,     1.745516,    -0.013665
  1963.200,     1.732980,     0.007974
  1963.250,     1.735889,     0.022851
  1963.300,     1.840041,     0.020035
  1963.350,     1.892560,     0.024574
  1963.400,     2.000220,     0.003510
  1963.450,     2.158978,     0.010267
  1963.500,     2.189049,     0.001458
  1963.550,     2.240418,    -0.007119
  1963.600,     2.407242,    -0.020629
  1963.650,     2.411378,    -0.025052
  1963.700,     2.440270,    -0.004944
  1963.750,     2.465959,     0.001297
  1963.800,     2.263572,    -0.018290
  1963.850,     2.129957,    -0.025539
  1963.900,     1.888224,    -0.044398
  1963.950,     1.633661,    -0.058680
  1964.000,     1.466430,    -0.049050
  1964.050,     1.247076,    -0.052683
  1964.100,     1.129161,    -0.022754
  1964.150,     1.053043,    -0.011604
  1964.200,     1.047129,     0.003025
  1964.250,     1.052193,     0.001900
  1964.300,     1.115545,     0.004255
  1964.350,     1.256122,     0.022181
  1964.400,     1.401438,     0.053348
  1964.450,     1.560286,     0.044780
  1964.500,     1.715478,     0.018411
  1964.550,     1.889747,     0.013567
  1964.600,     2.019298,    -0.001680
  1964.650,     1.972718,     0.005103
  1964.700,     1.914777,    -0.016047
  1964.750,     1.859773,    -0.036668
  1964.800,     1.713883,    -0.020746
  1964.850,     1.536838,    -0.036370
  1964.900,     1.421657,    -0.025682
  1964.950,     1.281730,    -0.024382
  1965.000,     1.198171,    -0.039003
  1965.050,     0.969687,    -0.054843
  1965.100,     0.809733,    -0.035732
  1965.150,     0.806117,    -0.032596
  1965.200,     0.866888,    -0.035215
  1965.250,     0.898675,    -0.029365
  1965.300,     1.108533,     0.013981
  1965.350,     1.163561,     0.023457
  1965.400,     1.361753,     0.011529
  1965.450,     1.569183,     0.034079
  1965.500,     1.677355,     0.023452
  1965.550,     1.645292,     0.000713
  1965.600,     1.601087,     0.014191
  1965.650,     1.455437,    -0.004339
  1965.700,     1.248744,    -0.033006
  1965.750,     0.922451,    -0.020593
  1965.800,     0.524725,    -0.020156
  1965.850,     0.187025,    -0.011642
  1965.900,    -0.164739,    -0.018133
  1965.950,    -0.494568,    -0.039196
  1966.000,    -0.929805,    -0.051967
  1966.050,    -1.308126,    -0.053861
  1966.100,    -1.618093,    -0.027591
  1966.150,    -1.931461,    -0.015070
  1966.200,    -2.275201,     0.001313
  1966.250,    -2.458349,     0.011828
  1966.300,    -2.611001,     0.004672
  1966.350,    -2.802762,    -0.005035
  1966.400,    -2.836828,    -0.025894
  1966.450,    -2.823315,    -0.002042
  1966.500,    -2.777239,     0.006533
  1966.550,    -2.592656,     0.018622
  1966.600,    -2.476985,     0.012759
  1966.650,    -2.293022,     0.008443
  1966.700,    -2.138120,    -0.003434
  1966.750,    -1.930759,     0.014998
  1966.800,    -1.770843,     0.024876
  1966.850,    -1.673150,     0.014253
  1966.900,    -1.481241,    -0.006813
  1966.950,    -1.418256,    -0.004281
  1967.000,    -1.305867,    -0.005061
  1967.050,    -1.223807,    -0.011353
  1967.100,    -1.222063,    -0.021782
  1967.150,    -1.280059,    -0.033117
  1967.200,    -1.360213,    -0.069022
  1967.250,    -1.428300,    -0.061166
  1967.300,    -1.582453,    -0.021306
  1967.350,    -1.703372,    -0.004106
  1967.400,    -1.861299,    -0.022939
  1967.450,    -1.905274,    -0.025429
  1967.500,    -2.087387,    -0.002381
  1967.550,    -2.237551,     0.022655
  1967.600,    -2.406578,     0.004688
  1967.650,    -2.567841,     0.005879
  1967.700,    -2.775845,     0.013522
  1967.750,    -3.025943,     0.023943
  1967.800,    -3.128421,     0.035894
  1967.850,    -3.308686,     0.015310
  1967.900,    -3.376262,    -0.004743
  1967.950,    -3.346512,     0.008081
  1968.000,    -3.342877,     0.009066
  1968.050,    -3.205712,    -0.026540
  1968.100,    -3.068269,    -0.040067
  1968.150,    -2.703844,    -0.053714
  1968.200,    -2.351599,    -0.037784
  1968.250,    -2.102342,    -0.044928
  1968.300,    -1.849162,    -0.036281
  1968.350,    -1.625769,    -0.033775
  1968.400,    -1.421006,    -0.026781
  1968.450,    -1.292140,    -0.035189
  1968.500,    -1.138908,    -0.027514
  1968.550,    -1.064398,    -0.015216
  1968.600,    -1.007967,     0.012232
  1968.650,    -0.915911,     0.016339
  1968.700,    -0.893064,     0.012942
  1968.750,    -0.762475,     0.008493
  1968.800,    -0.595095,     0.026966
  1968.850,    -0.621291,     0.026001
  1968.900,    -0.583986,    -0.010464
  1968.950,    -0.475894,    -0.017873
  1969.000,    -0.443219,    -0.011198
  1969.050,    -0.394983,    -0.012647
  1969.100,    -0.312323,    -0.027418
  1969.150,    -0.175900,    -0.022091
  1969.200,    -0.127686,    -0.016451
  1969.250,    -0.005152,    -0.020903
  1969.300,     0.199914,    -0.021663
  1969.350,     0.371312,    -0.008589
  1969.400,     0.369222,    -0.041739
  1969.450,     0.330805,    -0.014692
  1969.500,     0.242488,     0.005646
  1969.550,     0.263942,    -0.005500
  1969.600,     0.253525,    -0.013666
  1969.650,     0.156986,    -0.007088
  1969.700,     0.213474,    -0.006111
  1969.750,     0.282807,    -0.015901
  1969.800,     0.322179,    -0.010345
  1969.850,     0.436518,     0.018800
  1969.900,     0.556825,     0.016849
  1969.950,     0.761453,     0.022543
  1970.000,     0.848019,     0.024923
  1970.050,     0.918385,    -0.014179
  1970.100,     0.988650,     0.007435
  1970.150,     0.953315,     0.011132
  1970.200,     1.009354,    -0.005184
  1970.250,     0.941702,    -0.024262
  1970.300,     0.893767,     0.000451
  1970.350,     0.776835,    -0.013166
  1970.400,     0.804823,    -0.019960
  1970.450,     0.915736,    -0.027320
  1970.500,     1.011473,    -0.034865
  1970.550,     1.123757,    -0.034537
  1970.600,     1.361837,    -0.035782
  1970.650,     1.641405,    -0.036358
  1970.700,     1.935093,    -0.034043
  1970.750,     2.255991,    -0.003063
  1970.800,     2.487634,    -0.009822
  1970.850,     2.823519,    -0.018490
  1970.900,     2.991468,     0.008078
  1970.950,     3.265404,     0.030537
  1971.000,     3.511130,     0.016229
  1971.050,     3.516037,    -0.010933
  1971.100,     3.411217,     0.016997
  1971.150,     3.288079,     0.025973
  1971.200,     3.035794,     0.022456
  1971.250,     2.643369,     0.010477
  1971.300,     2.210129,     0.021704
  1971.350,     1.681763,    -0.019201
  1971.400,     1.175145,    -0.014084
  1971.450,     0.724287,    -0.036168
  1971.500,     0.335813,    -0.020273
  1971.550,     0.133901,    -0.039516
  1971.600,     0.103090,    -0.060362
  1971.650,     0.049577,    -0.023131
  1971.700,     0.198666,    -0.038019
  1971.750,     0.371080,    -0.038616
  1971.800,     0.613822,    -0.017361
  1971.850,     0.623629,    -0.007664
  1971.900,     0.844197,     0.011360
  1971.950,     0.981301,     0.016892
  1972.000,     0.939173,     0.057669
  1972.050,     0.906024,     0.040047
  1972.100,     0.750754,     0.035906
  1972.150,     0.676927,     0.026238
  1972.200,     0.650141,    -0.011155
  1972.250,     0.626918,    -0.006570
  1972.300,     0.636656,    -0.020132
  1972.350,     0.747095,    -0.027421
  1972.400,     0.840533,    -0.059840
  1972.450,     1.020046,    -0.073537
  1972.500,     1.195593,    -0.058453
  1972.550,     1.445132,    -0.043473
  1972.600,     1.580759,    -0.050288
  1972.650,     1.645296,    -0.048079
  1972.700,     1.798135,    -0.029354
  1972.750,     1.737880,    -0.015377
  1972.800,     1.716183,    -0.001338
  1972.850,     1.555955,     0.001253
  1972.900,     1.324546,     0.023239
  1972.950,     1.003030,     0.011401
  1973.000,     0.719470,     0.023400
  1973.050,     0.369308,     0.001909
  1973.100,     0.124897,    -0.004439
  1973.150,    -0.134952,     0.020586
  1973.200,    -0.298855,    -0.010021
  1973.250,    -0.424637,    -0.011888
  1973.300,    -0.394582,     0.004796
  1973.350,    -0.155741,    -0.032269
  1973.400,     0.027468,    -0.024409
  1973.450,     0.306609,    -0.041486
  1973.500,     0.676240,    -0.019046
  1973.550,     0.915626,    -0.035199
  1973.600,     1.191942,    -0.020688
  1973.650,     1.350677,    -0.015127
  1973.700,     1.432324,    -0.014367
  1973.750,     1.594100,     0.014660
  1973.800,     1.595343,     0.004172
  1973.850,     1.563598,    -0.008644
  1973.900,     1.456609,     0.026498
  1973.950,     1.336722,     0.034822
  1974.000,     1.147446,     0.011867
  1974.050,     1.056423,    -0.012739
  1974.100,     0.835637,    -0.028863
  1974.150,     0.788073,    -0.025436
  1974.200,     0.554999,    -0.007712
  1974.250,     0.371867,    -0.044953
  1974.300,     0.261564,    -0.042627
  1974.350,     0.121999,    -0.015324
  1974.400,     0.122896,    -0.026968
  1974.450,     0.151300,    -0.015585
  1974.500,     0.172868,    -0.018578
  1974.550,     0.190630,    -0.004565
  1974.600,     0.272131,    -0.004120
  1974.650,     0.286196,     0.018243
  1974.700,     0.362657,     0.018876
  1974.750,     0.300359,     0.013133
  1974.800,     0.265532,     0.010320
  1974.850,     0.052876,     0.005992
  1974.900,    -0.097110,     0.018625
  1974.950,    -0.186851,     0.005867
  1975.000,    -0.318650,     0.002932
  1975.050,    -0.445809,    -0.002748
  1975.100,    -0.525742,    -0.033323
  1975.150,    -0.572581,     0.000176
  1975.200,    -0.762575,    -0.022710
  1975.250,    -0.745789,    -0.018853
  1975.300,    -0.839913,    -0.048454
  1975.350,    -0.893546,    -0.024277
  1975.400,    -1.022517,     0.009897
  1975.450,    -0.991269,    -0.045456
  1975.500,    -1.274884,     0.000292
  1975.550,    -1.276529,     0.017138
  1975.600,    -1.401197,    -0.005703
  1975.650,    -1.422805,     0.000624
  1975.700,    -1.467524,     0.010733
  1975.750,    -1.490850,    -0.007091
  1975.800,    -1.456333,     0.010375
  1975.850,    -1.492043,    -0.014346
  1975.900,    -1.477548,    -0.009493
  1975.950,    -1.480194,    -0.015581
  1976.000,    -1.215182,    -0.057195
  1976.050,    -1.198245,    -0.029174
  1976.100,    -1.008473,    -0.041210
  1976.150,    -0.817284,    -0.036365
  1976.200,    -0.643066,    -0.006963
  1976.250,    -0.477098,    -0.014102
  1976.300,    -0.336007,     0.003829
  1976.350,    -0.183230,     0.015751
  1976.400,    -0.153865,     0.015206
  1976.450,    -0.163020,     0.016213
  1976.500,    -0.214078,     0.032377
  1976.550,    -0.272252,     0.024100
  1976.600,    -0.467787,     0.009722
  1976.650,    -0.597756,    -0.016352
  1976.700,    -0.883073,     0.005740
  1976.750,    -0.976819,    -0.036610
  1976.800,    -1.203672,    -0.040223
  1976.850,    -1.385276,    -0.043110
  1976.900,    -1.469665,    -0.032342
  1976.950,    -1.609718,    -0.027385
  1977.000,    -1.677337,    -0.026004
  1977.050,    -1.755205,     0.002068
  1977.100,    -1.646404,     0.023134
  1977.150,    -1.603441,     0.032004
  1977.200,    -1.385789,     0.017171
  1977.250,    -1.349881,     0.019791
  1977.300,    -1.050099,    -0.005482
  1977.350,    -0.901682,    -0.016109
  1977.400,    -0.673455,    -0.029754
  1977.450,    -0.450064,    -0.044662
  1977.500,    -0.245178,    -0.050652
  1977.550,    -0.008757,    -0.028333
  1977.600,     0.218927,    -0.070209
  1977.650,     0.428380,    -0.019637
  1977.700,     0.517989,    -0.000637
  1977.750,     0.807990,    -0.000024
  1977.800,     0.834129,     0.044821
  1977.850,     0.964196,     0.031244
  1977.900,     1.112987,     0.019913
  1977.950,     1.325455,     0.001345
  1978.000,     1.316171,    -0.029259

