Time_abs/ps, Signal 1/nA, Signal 2/nA
  1304.750,    -3.732986,    -0.036889
  1304.800,    -4.036173,    -0.032287
  1304.850,    -4.227013,    -0.016970
  1304.900,    -4.474494,    -0.006205
  1304.950,    -4.654625,    -0.004572
  1305.000,    -4.679683,     0.027568
  1305.050,    -4.705523,     0.005684
  1305.100,    -4.715239,    -0.023215
  1305.150,    -4.586414,    -0.041011
  1305.200,    -4.633608,    -0.029051
  1305.250,    -4.801002,    -0.014171
  1305.300,    -5.011490,    -0.008650
  1305.350,    -5.373398,     0.022735
  1305.400,    -5.705482,     0.022295
  1305.450,    -6.037733,    -0.020562
  1305.500,    -6.212272,     0.000743
  1305.550,    -6.067443,    -0.017363
  1305.600,    -5.818141,    -0.010304
  1305.650,    -5.525769,     0.000488
  1305.700,    -5.087228,     0.003025
  1305.750,    -4.840455,     0.022124
  1305.800,    -4.551022,     0.011147
  1305.850,    -4.372049,    -0.019307
  1305.900,    -4.324894,    -0.011487
  1305.950,    -4.006882,    -0.014718
  1306.000,    -3.720545,     0.000871
  1306.050,    -3.426592,     0.002100
  1306.100,    -3.142826,     0.048651
  1306.150,    -2.923153,     0.027927
  1306.200,    -2.709326,    -0.000629
  1306.250,    -2.680236,    -0.003366
  1306.300,    -2.675899,    -0.020018
  1306.350,    -2.687218,    -0.021422
  1306.400,    -2.909698,     0.012550
  1306.450,    -3.204279,     0.037341
  1306.500,    -3.354207,     0.008008
  1306.550,    -3.516625,     0.018086
  1306.600,    -3.639012,    -0.019735
  1306.650,    -3.468563,    -0.005269
  1306.700,    -3.574743,    -0.012506
  1306.750,    -3.523945,    -0.015138
  1306.800,    -3.606464,    -0.011262
  1306.850,    -3.634914,     0.012944
  1306.900,    -3.814397,    -0.008087
  1306.950,    -4.103150,    -0.006090
  1307.000,    -4.308242,    -0.016681
  1307.050,    -4.691396,    -0.003958
  1307.100,    -4.782236,     0.010834
  1307.150,    -4.734070,     0.021030
  1307.200,    -4.477000,     0.000195
  1307.250,    -4.038253,     0.008382
  1307.300,    -3.550363,    -0.033602
  1307.350,    -3.114109,     0.014739
  1307.400,    -2.734869,    -0.009964
  1307.450,    -2.816142,     0.008530
  1307.500,    -3.106105,     0.019049
  1307.550,    -3.605803,    -0.008105
  1307.600,    -4.092650,     0.016776
  1307.650,    -4.404519,    -0.013548
  1307.700,    -4.368235,     0.001146
  1307.750,    -3.847592,    -0.013288
  1307.800,    -3.087364,    -0.013285
  1307.850,    -2.144729,     0.020282
  1307.900,    -1.175279,     0.016177
  1307.950,    -0.479486,     0.019817
  1308.000,     0.183096,    -0.011495
  1308.050,     0.391849,     0.001804
  1308.100,     0.480836,     0.002580
  1308.150,     0.174437,     0.018091
  1308.200,    -0.122571,     0.016093
  1308.250,    -0.718182,    -0.005414
  1308.300,    -1.199050,    -0.014478
  1308.350,    -1.733931,    -0.035761
  1308.400,    -2.316074,     0.006271
  1308.450,    -2.735893,     0.022884
  1308.500,    -3.108886,     0.012699
  1308.550,    -3.421578,    -0.030635
  1308.600,    -3.504626,    -0.006918
  1308.650,    -3.613673,     0.031903
  1308.700,    -3.542828,    -0.011917
  1308.750,    -3.561595,     0.032753
  1308.800,    -3.484070,     0.015032
  1308.850,    -3.393510,     0.011491
  1308.900,    -3.276938,     0.000110
  1308.950,    -3.259678,     0.033347
  1309.000,    -3.086061,    -0.017190
  1309.050,    -3.025026,     0.011220
  1309.100,    -3.050133,     0.036398
  1309.150,    -3.064343,    -0.014869
  1309.200,    -3.135068,    -0.018687
  1309.250,    -3.223369,    -0.007247
  1309.300,    -3.378204,     0.027443
  1309.350,    -3.459375,     0.019713
  1309.400,    -3.397771,    -0.003263
  1309.450,    -3.439783,    -0.011044
  1309.500,    -3.192562,    -0.008622
  1309.550,    -2.807719,    -0.010576
  1309.600,    -2.533723,     0.023485
  1309.650,    -2.190919,     0.008307
  1309.700,    -1.871981,    -0.007174
  1309.750,    -1.854181,    -0.024367
  1309.800,    -1.800306,     0.005742
  1309.850,    -1.898067,    -0.013665
  1309.900,    -1.995015,    -0.002828
  1309.950,    -2.186157,     0.021673
  1310.000,    -2.273824,    -0.005686

