Time_abs/ps, Signal 1/nA, Signal 2/nA
  1286.550,   -11.898842,    -0.020714
  1286.600,   -13.269625,    -0.024809
  1286.650,   -13.891224,     0.015789
  1286.700,   -13.566490,     0.018508
  1286.750,   -12.618641,     0.037228
  1286.800,   -11.257456,     0.000264
  1286.850,    -9.711455,    -0.012738
  1286.900,    -8.141631,    -0.013426
  1286.950,    -6.683338,    -0.040399
  1287.000,    -5.359945,    -0.024258
  1287.050,    -4.366675,    -0.011764
  1287.100,    -3.728080,    -0.025989
  1287.150,    -3.484656,    -0.013839
  1287.200,    -3.723679,     0.020059
  1287.250,    -4.210748,     0.038979
  1287.300,    -5.061509,     0.027020
  1287.350,    -6.199073,    -0.009830
  1287.400,    -7.401343,     0.005169
  1287.450,    -8.398492,     0.010274
  1287.500,    -9.177875,    -0.014456
  1287.550,    -9.651277,    -0.009570
  1287.600,    -9.886324,    -0.003270
  1287.650,    -9.834597,    -0.009283
  1287.700,    -9.621660,    -0.006127
  1287.750,    -9.339148,     0.004636
  1287.800,    -8.901791,     0.041079
  1287.850,    -8.327252,     0.055701
  1287.900,    -7.652956,     0.015246
  1287.950,    -7.079671,     0.020228
  1288.000,    -6.623269,    -0.003897
  1288.050,    -6.258739,    -0.031400
  1288.100,    -6.249174,    -0.046464
  1288.150,    -6.568920,    -0.028767
  1288.200,    -7.312514,     0.002603
  1288.250,    -8.250829,     0.004724
  1288.300,    -9.488457,     0.023061
  1288.350,   -10.697869,     0.042886
  1288.400,   -11.675933,     0.046687
  1288.450,   -12.353287,     0.036252
  1288.500,   -12.463584,     0.004767
  1288.550,   -12.220310,    -0.030150
  1288.600,   -11.568024,    -0.043484
  1288.650,   -10.573917,    -0.034866
  1288.700,    -9.506507,    -0.026579
  1288.750,    -8.462334,     0.012699
  1288.800,    -7.541565,     0.038049
  1288.850,    -6.977772,     0.043654
  1288.900,    -6.698993,     0.056647
  1288.950,    -6.534255,     0.027119
  1289.000,    -6.462587,     0.009354
  1289.050,    -6.458063,    -0.012999
  1289.100,    -6.432855,    -0.017261
  1289.150,    -6.617778,    -0.032349
  1289.200,    -6.786471,    -0.029155
  1289.250,    -7.034503,    -0.002909
  1289.300,    -7.397719,     0.009886
  1289.350,    -7.723193,     0.018883
  1289.400,    -7.953231,     0.022965
  1289.450,    -7.951026,     0.042865
  1289.500,    -7.792035,     0.031160
  1289.550,    -7.376998,     0.007499
  1289.600,    -6.687612,    -0.014099
  1289.650,    -5.899325,    -0.030530
  1289.700,    -5.127035,    -0.054985
  1289.750,    -4.517411,    -0.030597
  1289.800,    -4.134571,     0.007357
  1289.850,    -4.289919,     0.025336
  1289.900,    -4.915006,     0.025799
  1289.950,    -5.990434,     0.029760
  1290.000,    -7.319198,     0.039995
  1290.050,    -8.616871,     0.013250
  1290.100,    -9.783413,    -0.004860
  1290.150,   -10.506190,    -0.011872
  1290.200,   -10.633552,    -0.009865
  1290.250,   -10.296119,    -0.008029
  1290.300,    -9.314673,     0.001074
  1290.350,    -8.100415,     0.010937
  1290.400,    -6.849624,     0.008910
  1290.450,    -5.768913,     0.019893
  1290.500,    -5.020213,     0.033113
  1290.550,    -4.392230,    -0.009468
  1290.600,    -3.916243,    -0.029753
  1290.650,    -3.643077,    -0.018006
  1290.700,    -3.605810,    -0.023182
  1290.750,    -3.624832,    -0.006249
  1290.800,    -3.729784,     0.002974
  1290.850,    -3.754259,     0.002000
  1290.900,    -3.828582,     0.004358
  1290.950,    -3.835980,    -0.007576
  1291.000,    -3.866641,     0.004767
  1291.050,    -3.760820,     0.018875
  1291.100,    -3.623207,    -0.003577
  1291.150,    -3.492325,    -0.019732
  1291.200,    -3.243847,    -0.005009
  1291.250,    -3.059780,     0.009230
  1291.300,    -2.993879,     0.003430
  1291.350,    -3.094165,    -0.027006
  1291.400,    -3.369044,    -0.014558
  1291.450,    -3.730544,     0.009566
  1291.500,    -4.044462,     0.016174
  1291.550,    -4.480027,     0.026080
  1291.600,    -4.951888,     0.031971
  1291.650,    -5.212601,     0.035201
  1291.700,    -5.367260,     0.021515
  1291.750,    -5.380932,     0.011576
  1291.800,    -5.025354,    -0.013218
  1291.850,    -4.550397,    -0.032585
  1291.900,    -4.060435,    -0.026715
  1291.950,    -3.468925,    -0.017519
  1292.000,    -2.916088,    -0.010724
  1292.050,    -2.304756,     0.007831
  1292.100,    -1.896518,     0.034540
  1292.150,    -1.613451,     0.030537
  1292.200,    -1.432457,     0.015271
  1292.250,    -1.323429,    -0.024050
  1292.300,    -1.238543,    -0.051093
  1292.350,    -1.082999,    -0.045922
  1292.400,    -1.033953,    -0.031205
  1292.450,    -1.008949,    -0.011873
  1292.500,    -0.821134,     0.008918
  1292.550,    -0.668093,     0.015797
  1292.600,    -0.606552,     0.028696
  1292.650,    -0.644843,     0.035993
  1292.700,    -0.823079,     0.018648
  1292.750,    -1.162372,    -0.006192
  1292.800,    -1.576005,    -0.021699
  1292.850,    -2.009692,    -0.028592
  1292.900,    -2.258643,    -0.016323
  1292.950,    -2.265437,    -0.016049
  1293.000,    -2.425262,    -0.005243
  1293.050,    -2.481308,     0.009682
  1293.100,    -2.463293,     0.012152
  1293.150,    -2.544348,     0.030337
  1293.200,    -2.679965,     0.033674
  1293.250,    -2.995334,     0.008195
  1293.300,    -3.357981,    -0.010685
  1293.350,    -3.720958,    -0.044967
  1293.400,    -4.201572,    -0.048339
  1293.450,    -4.738279,    -0.012473
  1293.500,    -5.151637,     0.005223
  1293.550,    -5.519231,    -0.000078
  1293.600,    -5.847174,     0.001153
  1293.650,    -5.998512,     0.010139
  1293.700,    -5.876734,     0.046132
  1293.750,    -5.551568,     0.039560
  1293.800,    -5.153137,    -0.021795
  1293.850,    -4.729186,    -0.020047
  1293.900,    -4.119608,    -0.009569
  1293.950,    -3.611509,    -0.003447
  1294.000,    -3.394538,     0.007001
  1294.050,    -3.400656,    -0.014949
  1294.100,    -3.608046,     0.004328
  1294.150,    -3.918491,     0.016989
  1294.200,    -4.250935,     0.012299
  1294.250,    -4.619210,     0.021673
  1294.300,    -4.871380,     0.021571
  1294.350,    -5.025707,    -0.000623
  1294.400,    -5.133662,    -0.014395
  1294.450,    -5.103776,    -0.006159
  1294.500,    -5.015656,    -0.009856
  1294.550,    -4.837103,    -0.001309
  1294.600,    -4.578556,    -0.008748
  1294.650,    -4.446880,    -0.006753
  1294.700,    -4.228140,     0.001369
  1294.750,    -4.071138,     0.008143
  1294.800,    -3.991908,     0.020274
  1294.850,    -3.897860,     0.044803
  1294.900,    -3.850001,     0.026734
  1294.950,    -4.033591,    -0.009595
  1295.000,    -4.288113,    -0.013573
  1295.050,    -4.580833,    -0.022653
  1295.100,    -4.998404,    -0.022021
  1295.150,    -5.532644,     0.005068
  1295.200,    -5.907899,     0.027318
  1295.250,    -6.232656,     0.016688
  1295.300,    -6.269262,     0.034992
  1295.350,    -6.064929,     0.033617
  1295.400,    -5.459729,     0.012264
  1295.450,    -4.612566,    -0.012704
  1295.500,    -3.660080,    -0.014972
  1295.550,    -2.787521,    -0.022829
  1295.600,    -2.205710,    -0.038018
  1295.650,    -2.024008,    -0.003484
  1295.700,    -2.124210,     0.023840
  1295.750,    -2.672293,     0.045748
  1295.800,    -3.321931,     0.036889
  1295.850,    -3.887565,     0.029656
  1295.900,    -4.105336,     0.028552
  1295.950,    -3.951295,    -0.003089
  1296.000,    -3.449647,    -0.028471
  1296.050,    -2.731652,    -0.027268
  1296.100,    -1.922964,    -0.038990
  1296.150,    -1.296729,     0.001110
  1296.200,    -0.801851,     0.015926
  1296.250,    -0.502556,     0.010644
  1296.300,    -0.458132,     0.038426
  1296.350,    -0.499001,     0.036076
  1296.400,    -0.574303,     0.011332
  1296.450,    -0.771196,     0.009405
  1296.500,    -1.036461,    -0.009636
  1296.550,    -1.335034,    -0.033058
  1296.600,    -1.703566,    -0.026748
  1296.650,    -2.036092,     0.015935
  1296.700,    -2.376509,     0.019107
  1296.750,    -2.721392,     0.002974
  1296.800,    -3.056779,     0.033640
  1296.850,    -3.345243,     0.034837
  1296.900,    -3.640865,     0.015716
  1296.950,    -3.877739,     0.004788
  1297.000,    -4.074778,     0.002839
  1297.050,    -4.158829,    -0.010555
  1297.100,    -4.007229,    -0.025349
  1297.150,    -3.649033,    -0.027822
  1297.200,    -3.161467,    -0.022015
  1297.250,    -2.463895,     0.003493
  1297.300,    -1.789769,     0.007661
  1297.350,    -1.206215,     0.018033
  1297.400,    -0.892394,     0.035419
  1297.450,    -0.855414,     0.009821
  1297.500,    -1.078264,     0.002953
  1297.550,    -1.480266,    -0.004673
  1297.600,    -2.143680,    -0.005417
  1297.650,    -2.759935,    -0.010172
  1297.700,    -3.202150,    -0.010145
  1297.750,    -3.465883,     0.002342
  1297.800,    -3.688542,     0.014633
  1297.850,    -3.681973,     0.014678
  1297.900,    -3.438873,     0.025133
  1297.950,    -3.109353,     0.020940
  1298.000,    -2.829819,    -0.001113
  1298.050,    -2.479279,    -0.008883
  1298.100,    -2.159744,    -0.014584
  1298.150,    -1.747197,    -0.039214
  1298.200,    -1.419674,    -0.037691
  1298.250,    -1.127249,    -0.026668
  1298.300,    -0.905301,     0.006326
  1298.350,    -1.052397,     0.022963
  1298.400,    -1.360097,     0.039017
  1298.450,    -2.024504,     0.031287
  1298.500,    -2.889882,     0.011130
  1298.550,    -3.702789,    -0.009334
  1298.600,    -4.578060,    -0.029851
  1298.650,    -5.107114,    -0.033878
  1298.700,    -5.335670,    -0.015863
  1298.750,    -5.315729,     0.001124
  1298.800,    -4.952901,     0.009148
  1298.850,    -4.377431,     0.035974
  1298.900,    -3.889169,     0.038324
  1298.950,    -3.327276,    -0.004733
  1299.000,    -2.852562,     0.008462
  1299.050,    -2.677883,    -0.000107
  1299.100,    -2.677103,    -0.033838
  1299.150,    -2.938570,    -0.009125
  1299.200,    -3.350469,    -0.015002
  1299.250,    -3.928433,     0.003108
  1299.300,    -4.680209,     0.018192
  1299.350,    -5.600417,     0.006871
  1299.400,    -6.258776,     0.029300
  1299.450,    -6.871071,     0.026985
  1299.500,    -7.196438,    -0.000256
  1299.550,    -7.294363,     0.003384
  1299.600,    -7.000939,    -0.023795
  1299.650,    -6.488052,    -0.023401
  1299.700,    -5.819969,    -0.011113
  1299.750,    -5.190586,    -0.002658
  1299.800,    -4.515771,     0.007264
  1299.850,    -3.824317,     0.020817
  1299.900,    -3.218732,     0.022855
  1299.950,    -2.661907,     0.028849
  1300.000,    -2.205151,     0.011794
  1300.050,    -2.012236,    -0.003774
  1300.100,    -2.008372,     0.006095
  1300.150,    -2.069906,    -0.000618
  1300.200,    -2.396645,    -0.005290
  1300.250,    -2.748628,    -0.000035
  1300.300,    -3.176144,    -0.019282
  1300.350,    -3.526056,    -0.004713
  1300.400,    -3.690199,     0.032461
  1300.450,    -3.747566,     0.041099
  1300.500,    -3.758105,    -0.001962
  1300.550,    -3.822344,    -0.007208
  1300.600,    -3.925004,    -0.022874
  1300.650,    -4.060337,    -0.019468
  1300.700,    -4.319014,    -0.018432
  1300.750,    -4.342981,    -0.015525
  1300.800,    -4.331159,     0.018135
  1300.850,    -4.276569,     0.043252
  1300.900,    -4.179866,     0.039037
  1300.950,    -3.939815,     0.028740
  1301.000,    -3.769605,     0.034114
  1301.050,    -3.728744,    -0.015110
  1301.100,    -3.583314,    -0.026319
  1301.150,    -3.576396,     0.008316
  1301.200,    -3.494783,     0.005634
  1301.250,    -3.427345,     0.022446
  1301.300,    -3.192767,     0.029577
  1301.350,    -2.836723,     0.036164
  1301.400,    -2.451150,     0.048366
  1301.450,    -2.099448,     0.022214
  1301.500,    -1.739532,    -0.010656
  1301.550,    -1.352756,    -0.017460
  1301.600,    -0.952277,    -0.037073
  1301.650,    -0.719213,    -0.012690
  1301.700,    -0.537743,     0.001991
  1301.750,    -0.359550,     0.009369
  1301.800,    -0.296404,     0.016750
  1301.850,    -0.445036,     0.030311
  1301.900,    -0.691584,     0.034335
  1301.950,    -1.212830,     0.004332
  1302.000,    -1.767538,    -0.002344
  1302.050,    -2.398110,    -0.012646
  1302.100,    -2.956074,    -0.024641
  1302.150,    -3.316253,    -0.016107
  1302.200,    -3.590400,    -0.005192
  1302.250,    -3.824082,     0.007841
  1302.300,    -3.755200,     0.011404
  1302.350,    -3.650980,     0.002270
  1302.400,    -3.551801,     0.022759
  1302.450,    -3.472142,     0.028172
  1302.500,    -3.397158,     0.006059
  1302.550,    -3.289990,    -0.009358
  1302.600,    -3.228835,    -0.027206
  1302.650,    -3.115147,     0.000737
  1302.700,    -2.827313,     0.007145
  1302.750,    -2.691863,     0.000571
  1302.800,    -2.572009,     0.007180
  1302.850,    -2.365506,     0.017902
  1302.900,    -2.121837,     0.018243
  1302.950,    -2.027765,     0.001360
  1303.000,    -1.793481,    -0.008918
  1303.050,    -1.522019,    -0.031924
  1303.100,    -1.053028,    -0.012513
  1303.150,    -0.404782,    -0.000596
  1303.200,     0.351992,     0.010507
  1303.250,     0.974749,     0.026545
  1303.300,     1.425526,     0.022479
  1303.350,     1.476012,     0.008237
  1303.400,     1.364435,     0.016106
  1303.450,     0.965533,     0.007059
  1303.500,     0.228792,     0.001536
  1303.550,    -0.415351,    -0.010192
  1303.600,    -0.970651,    -0.015577
  1303.650,    -1.405528,    -0.000953
  1303.700,    -1.636242,     0.021888
  1303.750,    -1.780920,     0.019932
  1303.800,    -1.876450,     0.028172
  1303.850,    -2.024711,     0.011713
  1303.900,    -2.483811,     0.006980
  1303.950,    -3.026464,    -0.016255
  1304.000,    -3.605734,    -0.011501
  1304.050,    -4.186907,    -0.025438
  1304.100,    -4.878435,    -0.005691
  1304.150,    -5.545170,     0.019495
  1304.200,    -5.939539,     0.028995
  1304.250,    -6.241364,     0.023679
  1304.300,    -6.343774,    -0.003380
  1304.350,    -6.475780,    -0.026465
  1304.400,    -6.453290,    -0.041177
  1304.450,    -6.279846,    -0.031448
  1304.500,    -6.113020,    -0.025508
  1304.550,    -5.783735,     0.019494
  1304.600,    -5.504973,     0.037943
  1304.650,    -5.218007,     0.029175
  1304.700,    -5.063642,     0.016369
  1304.750,    -4.956114,    -0.050272
  1304.800,    -4.862404,    -0.038079
  1304.850,    -4.782851,    -0.008411
  1304.900,    -4.656604,     0.001113
  1304.950,    -4.473674,    -0.003678
  1305.000,    -4.251587,     0.011543
  1305.050,    -3.931796,     0.018110
  1305.100,    -3.643894,    -0.002692
  1305.150,    -3.320504,     0.002511
  1305.200,    -2.955273,    -0.017477
  1305.250,    -2.588331,    -0.029741
  1305.300,    -2.366523,    -0.000720
  1305.350,    -2.097295,     0.021067
  1305.400,    -1.939077,     0.025742
  1305.450,    -1.782985,     0.017159
  1305.500,    -1.667607,     0.022204
  1305.550,    -1.913884,     0.003514
  1305.600,    -2.172118,    -0.016098
  1305.650,    -2.439587,    -0.035203
  1305.700,    -2.965656,    -0.018587
  1305.750,    -3.427334,    -0.015686
  1305.800,    -4.010905,    -0.021118
  1305.850,    -4.555882,     0.017414
  1305.900,    -5.019572,     0.021865
  1305.950,    -5.337944,    -0.007737
  1306.000,    -5.561282,    -0.026319
  1306.050,    -5.572688,    -0.012812
  1306.100,    -5.348947,    -0.009468
  1306.150,    -5.039833,     0.006947
  1306.200,    -4.656675,     0.013162
  1306.250,    -4.166593,     0.020169
  1306.300,    -3.733523,     0.012878
  1306.350,    -3.379193,    -0.002939
  1306.400,    -3.190712,    -0.030205
  1306.450,    -3.034478,    -0.016334
  1306.500,    -3.088531,     0.008713
  1306.550,    -3.075660,    -0.008100
  1306.600,    -3.105600,     0.001790
  1306.650,    -3.000703,    -0.008141
  1306.700,    -2.745440,     0.033748
  1306.750,    -2.377571,     0.010563
  1306.800,    -1.975972,    -0.015745
  1306.850,    -1.570851,    -0.010704
  1306.900,    -1.288673,    -0.001354
  1306.950,    -1.017147,    -0.020164
  1307.000,    -0.859962,     0.003504
  1307.050,    -0.881434,    -0.002212
  1307.100,    -0.805510,     0.022983
  1307.150,    -0.846255,    -0.004166
  1307.200,    -0.763077,    -0.002061
  1307.250,    -0.609355,    -0.022225
  1307.300,    -0.464568,    -0.013821
  1307.350,    -0.356761,    -0.007191
  1307.400,    -0.209940,     0.012915
  1307.450,    -0.387344,     0.005843
  1307.500,    -0.731366,     0.012530
  1307.550,    -1.182101,     0.001332
  1307.600,    -1.771691,    -0.017198
  1307.650,    -2.576317,     0.012298
  1307.700,    -3.176778,    -0.006852
  1307.750,    -3.770401,     0.021435
  1307.800,    -4.180668,     0.006104
  1307.850,    -4.450104,     0.008734
  1307.900,    -4.486792,     0.004262
  1307.950,    -4.306363,    -0.018121
  1308.000,    -3.983762,    -0.009626
  1308.050,    -3.536704,    -0.009006
  1308.100,    -3.259371,     0.017989
  1308.150,    -2.955621,     0.032948
  1308.200,    -2.856874,    -0.005841
  1308.250,    -2.935962,     0.027848
  1308.300,    -3.240499,    -0.018957
  1308.350,    -3.460812,    -0.022762
  1308.400,    -3.915071,    -0.003041
  1308.450,    -4.136404,     0.037690
  1308.500,    -4.333542,     0.013439
  1308.550,    -4.534967,    -0.011351
  1308.600,    -4.747068,    -0.008870
  1308.650,    -4.716668,    -0.042862
  1308.700,    -4.697376,    -0.010440
  1308.750,    -4.613571,     0.005192
  1308.800,    -4.371686,     0.028577
  1308.850,    -4.325388,     0.017822
  1308.900,    -4.242695,    -0.018949
  1308.950,    -4.183157,    -0.007678
  1309.000,    -4.067575,     0.002838
  1309.050,    -4.005755,    -0.004591
  1309.100,    -3.808100,     0.013977
  1309.150,    -3.896527,     0.008219
  1309.200,    -3.780065,     0.006558
  1309.250,    -3.863168,    -0.010488
  1309.300,    -3.832607,    -0.015248
  1309.350,    -3.922614,     0.004520
  1309.400,    -3.887560,     0.012834
  1309.450,    -3.880182,     0.018471
  1309.500,    -3.912965,    -0.003055
  1309.550,    -4.064829,    -0.018194
  1309.600,    -4.207560,    -0.035109
  1309.650,    -4.347161,    -0.016015
  1309.700,    -4.461296,     0.024251
  1309.750,    -4.778688,     0.053619
  1309.800,    -4.949466,     0.035308
  1309.850,    -5.242152,    -0.018894
  1309.900,    -5.390231,    -0.014783
  1309.950,    -5.400570,    -0.018556
  1310.000,    -5.262516,     0.011238

